37.9244407712, -91.7724113256, 26, 178
37.9245999978, -91.7723798996, 20, 179
37.9246326251, -91.7724987514, 25, 180
37.9246002142, -91.7726389342, 18, 181
37.9245936531, -91.7725451826, 20, 182
37.9245506715, -91.7724736265, 20, 183
37.9245647345, -91.7724024409, 17, 184
37.9244645282, -91.7725783366, 22, 185
37.9244819513, -91.7725163238, 25, 186
37.9244503293, -91.7725324275, 17, 187
37.9244636801, -91.7724712258, 15, 188
37.924586033, -91.7725860863, 29, 189
37.924535555, -91.7725922246, 11, 190
37.9244908081, -91.7724623175, 26, 191
37.9245903651, -91.7724254586, 34, 192
37.9244115603, -91.7724444729, 19, 193
37.9244957421, -91.7725823096, 17, 194
37.9244536539, -91.7724147079, 26, 195
37.9245008081, -91.7724566847, 15, 196
37.9244987695, -91.7725822322, 17, 197
37.9245797512, -91.7725474716, 10, 198
37.9244827037, -91.772531483, 25, 199
37.9245724602, -91.7725397571, 23, 200
37.9246054009, -91.7724690493, 23, 201
37.9244685954, -91.7725196552, 28, 202
37.9245572027, -91.7724556699, 20, 203
37.9245420206, -91.772564913, 20, 204
37.9245136518, -91.7724679089, 33, 205
37.9245249429, -91.7725198962, 10, 206
37.9244876822, -91.7724728676, 32, 207
37.9246161366, -91.7725141066, 27, 208
37.9244769928, -91.7725375229, 23, 209
37.9244286073, -91.7725212527, 14, 210
37.924495863, -91.7724604577, 23, 211
37.9244692292, -91.7724710807, 26, 212
37.9244529096, -91.7725022935, 23, 213
37.9244524277, -91.7724845827, 22, 214
37.9246568717, -91.7726000726, 13, 215
37.9246072469, -91.7725263222, 26, 216
37.9245734315, -91.7724184275, 34, 217
37.9246047018, -91.7725897447, 18, 218
37.924584177, -91.7725515563, 25, 219
37.924563672, -91.7724524712, 20, 220
37.924543845, -91.7724383198, 25, 221
37.9246252326, -91.7725484194, 16, 222
37.924581784, -91.7725419342, 30, 223
37.9244498262, -91.7724231552, 16, 224
37.924647379, -91.7724244443, 15, 225
37.9245839093, -91.7725104799, 11, 226
37.924512638, -91.7723615006, 32, 227
37.9245284677, -91.7725786619, 28, 228
37.9244799941, -91.7725836097, 15, 229
37.9246064669, -91.7725698831, 11, 230
37.9245226149, -91.7724992224, 25, 231
37.9246215125, -91.7725445293, 19, 232
37.9244373283, -91.7725464915, 27, 233
37.924497201, -91.7724149312, 30, 234
37.924479087, -91.7725569812, 31, 235
37.9244486087, -91.7724775468, 31, 236
37.9245865759, -91.7724530855, 34, 237
37.9244698431, -91.7724772972, 22, 238
37.9245421658, -91.7725500299, 22, 239
37.9245815389, -91.7724862993, 12, 240
37.9245565612, -91.7724953859, 18, 241
37.9244758194, -91.7724016661, 19, 242
37.9246585336, -91.7723749064, 17, 243
37.9245507283, -91.7724507841, 10, 244
37.9245915392, -91.7724964559, 17, 245
37.9246295762, -91.772442336, 24, 246
37.9245915683, -91.7724747317, 20, 247
37.9246100866, -91.7723899858, 18, 248
37.9245846505, -91.7724277613, 10, 249
37.9245230384, -91.7724506151, 21, 250
37.9245480719, -91.7724370017, 25, 251
37.9245800687, -91.7725335948, 21, 252
37.9245013936, -91.7724354685, 31, 253
37.9245847096, -91.772381453, 30, 254
37.9245439509, -91.7724846704, 22, 255
37.9245154069, -91.7724098767, 33, 256
37.9245762003, -91.7724303087, 16, 257
37.9245976504, -91.77237988, 12, 258
37.9245831025, -91.7724216147, 14, 259
37.9246186109, -91.7724920789, 28, 260
37.9244148584, -91.7725793074, 25, 261
37.9244278572, -91.7726027566, 28, 262
37.9244524741, -91.7725588676, 15, 263
37.9246416184, -91.7725422027, 30, 264
37.9245409265, -91.7724470886, 18, 265
37.9244961239, -91.7724554141, 27, 266
37.9245458655, -91.7725554888, 16, 267
37.9246167428, -91.7725586916, 11, 268
37.9244382133, -91.7724085841, 13, 269
37.9245450828, -91.7725335153, 31, 270
37.9246175734, -91.7724278482, 25, 271
37.924592907, -91.7724192718, 33, 272
37.924559172, -91.7723954921, 17, 273
37.9244432875, -91.7725693975, 20, 274
37.9246033236, -91.7725361173, 24, 275
37.9245021141, -91.7724013397, 19, 276
37.9245784643, -91.7724664019, 30, 277
37.9244706137, -91.7724909802, 23, 278
37.9245009381, -91.7725090288, 19, 279
37.924500528, -91.7725410673, 16, 280
37.9244746219, -91.7725764814, 19, 281
37.9244340524, -91.7725679585, 22, 282
37.9244808297, -91.7725216587, 18, 283
37.9245686564, -91.7725530937, 11, 284
37.9244744756, -91.7724144484, 24, 285
37.924588912, -91.7725189651, 26, 286
37.9245269822, -91.7725766315, 34, 287
37.9244518513, -91.7724459373, 20, 288
37.9246056625, -91.7724153356, 17, 289
37.9246084284, -91.7724468427, 34, 290
37.9245618846, -91.7724168038, 12, 291
37.9245728891, -91.7725541668, 22, 292
37.9245047731, -91.7724272806, 34, 293
37.9245979706, -91.7724010232, 10, 294
37.9244596288, -91.7725742558, 31, 295
37.9245797181, -91.7725749206, 19, 296
37.9244708065, -91.7724133188, 23, 297
37.9245638294, -91.7725220984, 29, 298
37.9246299855, -91.7725299703, 15, 299
37.9245852666, -91.7725934662, 26, 300
37.9245859963, -91.7725312396, 28, 301
37.9244612499, -91.7725626891, 28, 302
37.9244156454, -91.7724900438, 24, 303
37.9245802348, -91.7725754636, 34, 304
37.9244534991, -91.7725649292, 24, 305
37.924642586, -91.772570093, 24, 306
37.9245647589, -91.7725148066, 31, 307
37.924561359, -91.7723808275, 26, 308
37.9245682345, -91.7724593503, 10, 309
37.9244413446, -91.7725663726, 28, 310
37.9245504466, -91.7724062006, 19, 311
37.9244528885, -91.7725006998, 34, 312
37.9244742626, -91.7724934857, 14, 313
37.924405452, -91.7724320291, 32, 314
37.9246221136, -91.772400567, 34, 315
37.9244826616, -91.7725665462, 15, 316
37.9244595129, -91.7724559013, 28, 317
37.9244597266, -91.7725021867, 24, 318
37.9244857072, -91.7725382186, 22, 319
37.9245703379, -91.7724190059, 24, 320
37.9244559128, -91.7724724829, 23, 321
37.9244560505, -91.7724671417, 29, 322
37.9244648544, -91.7725622176, 12, 323
37.9244512292, -91.7725275493, 12, 324
37.9245117223, -91.7724554126, 22, 325
37.9245569471, -91.7724392151, 25, 326
37.9245223138, -91.7724699979, 31, 327
37.9245681128, -91.7724989931, 23, 328
37.9244395255, -91.7725194264, 30, 329
37.9245779892, -91.7725706259, 10, 330
37.9244368011, -91.7724557205, 34, 331
37.924427932, -91.7724405795, 33, 332
37.9245536963, -91.7724473617, 10, 333
37.9244513719, -91.7724302869, 22, 334
37.9245013143, -91.7724049881, 17, 335
37.9244980841, -91.7724200709, 19, 336
37.9244388314, -91.7725094771, 18, 337
37.9245905974, -91.7724147818, 25, 338
37.9245441797, -91.7725517008, 10, 339
37.924442784, -91.7725369267, 25, 340
37.9245908767, -91.7723834931, 33, 341
37.9246405725, -91.77245472, 15, 342
37.9245067872, -91.7725333859, 17, 343
37.9244994851, -91.7725343641, 30, 344
37.9245802374, -91.7723836676, 23, 345
37.9244750445, -91.7724304141, 26, 346
37.9244842852, -91.7724590646, 19, 347
37.9245674449, -91.7724454436, 16, 348
37.9245363794, -91.7725807009, 25, 349
37.9244791322, -91.7725443677, 27, 350
37.9244180074, -91.7725598257, 19, 351
37.9244609713, -91.7724831554, 12, 352
37.9244292136, -91.7724135896, 24, 353
37.9245816025, -91.7725194388, 24, 354
37.924401798, -91.7725629097, 31, 355
37.9245692428, -91.7724742488, 27, 356
37.9244807624, -91.7725811784, 27, 357
37.9245324815, -91.7724787145, 31, 358
37.9244755343, -91.7726092537, 32, 359
37.924573005, -91.7724294386, 30, 360
37.9245708582, -91.7724357886, 33, 361
37.9246223595, -91.7724885811, 10, 362
37.924448115, -91.7724734907, 29, 363
37.9245963912, -91.7724288621, 11, 364
37.9244881134, -91.7725717499, 28, 365
37.9244733626, -91.7725574072, 17, 366
37.9244953994, -91.772560415, 31, 367
37.9244883673, -91.7725157667, 16, 368
37.9245774882, -91.7725676663, 30, 369
37.9244812707, -91.7724664884, 34, 370
37.9245905818, -91.7723923547, 29, 371
37.9245327567, -91.7725570235, 17, 372
37.9244538865, -91.7724260404, 18, 373
37.9244432223, -91.7725433496, 18, 374
37.9246185471, -91.772490169, 31, 375
37.9244828091, -91.7724126056, 34, 376
37.9245870563, -91.7724330047, 31, 377
37.9243634679, -91.7724749179, 29, 378
37.924617663, -91.7724165354, 16, 379
37.924510322, -91.7725420783, 32, 380
37.9245030627, -91.7725028792, 30, 381
37.9245345397, -91.7725108465, 10, 382
37.9244599974, -91.7724828028, 18, 383
37.9244346598, -91.7725329905, 21, 384
37.9245051123, -91.7725610273, 12, 385
37.9246006563, -91.7725580208, 32, 386
37.9246455702, -91.7725497312, 33, 387
37.9243995165, -91.7725074152, 18, 388
37.9246105396, -91.7724483238, 27, 389
37.9246429838, -91.7725817173, 17, 390
37.9244570161, -91.7724479867, 13, 391
37.9245158518, -91.7724473448, 33, 392
37.9245298466, -91.7725301694, 11, 393
37.924436915, -91.7724140203, 25, 394
37.9244115755, -91.7724752978, 18, 395
37.9246063446, -91.7724808124, 28, 396
37.9246495357, -91.7723602008, 10, 397
37.9245907017, -91.7725788589, 23, 398
37.9246121931, -91.7724164963, 26, 399
37.924500253, -91.7725116272, 33, 400
37.9245521471, -91.7725004581, 22, 401
37.924588179, -91.7723818633, 11, 402
37.9245859832, -91.7724294396, 12, 403
37.9245054048, -91.772371406, 32, 404
37.9245020142, -91.7724384087, 29, 405
37.9245267702, -91.772434832, 17, 406
37.9244770328, -91.7724582433, 23, 407
37.9244199279, -91.7724350987, 21, 408
37.9244700379, -91.7724390394, 18, 409
37.9245855517, -91.7723877519, 33, 410
37.9244928577, -91.7724926, 16, 411
37.9244200827, -91.7724748593, 33, 412
37.9245627921, -91.7724533834, 20, 413
37.9245753996, -91.7725377285, 20, 414
37.9244676152, -91.772425229, 18, 415
37.9244739614, -91.7724745538, 20, 416
37.9245603862, -91.7724383183, 24, 417
37.9246509176, -91.7724528918, 17, 418
37.9246231455, -91.772565495, 12, 419
37.9244581171, -91.7725405691, 27, 420
37.9245013544, -91.772526261, 18, 421
37.9246035784, -91.7725461852, 14, 422
37.9245376344, -91.7724277915, 25, 423
37.9244342279, -91.7725511226, 29, 424
37.9244364691, -91.7724409838, 19, 425
37.924489538, -91.772572342, 11, 426
37.9244719121, -91.7724730914, 16, 427
37.9245524867, -91.7724078972, 33, 428
37.9245964628, -91.7724833307, 19, 429
37.9245740457, -91.7725339422, 11, 430
37.9244488041, -91.7723954573, 28, 431
37.9245930584, -91.7725133558, 34, 432
37.924485056, -91.7724265003, 31, 433
37.9245630061, -91.7725544267, 15, 434
37.9244559241, -91.7724513032, 23, 435
37.9244806007, -91.7724645661, 19, 436
37.924554079, -91.7725463032, 11, 437
37.9244662859, -91.7723763354, 16, 438
37.9244691491, -91.7724923805, 33, 439
37.9245724055, -91.772380137, 13, 440
37.9245530355, -91.7725166172, 18, 441
37.924540645, -91.7724970233, 21, 442
37.9245902856, -91.7725484956, 28, 443
37.9244218454, -91.7725221482, 22, 444
37.924525045, -91.7725355408, 17, 445
37.9244900892, -91.7724382793, 13, 446
37.9244786311, -91.7724420141, 11, 447
37.9244396587, -91.7724182881, 13, 448
37.9245983831, -91.7724379587, 30, 449
37.9245656143, -91.7724939382, 28, 450
37.9246115347, -91.7724418391, 23, 451
37.9244108599, -91.7724148154, 20, 452
37.9244785948, -91.7724874074, 13, 453
37.9245814794, -91.7725004866, 21, 454
37.9244743921, -91.7725255061, 11, 455
37.9244553506, -91.7723945975, 20, 456
37.9245674336, -91.7725431061, 31, 457
37.9245292803, -91.7724693043, 13, 458
37.9244779161, -91.7724918271, 28, 459
37.9246078234, -91.772548119, 21, 460
37.9245500706, -91.7725126348, 25, 461
37.924492938, -91.7725632367, 23, 462
37.9245174357, -91.7724246473, 32, 463
37.9246363222, -91.7724112962, 21, 464
37.9244714885, -91.7725743397, 22, 465
37.9245712098, -91.7724012064, 13, 466
37.9244935214, -91.7723925037, 33, 467
37.9245649918, -91.7725564708, 24, 468
37.9244302458, -91.7723655148, 17, 469
37.9246156569, -91.7723992667, 22, 470
37.9244766808, -91.772393088, 25, 471
37.9245878376, -91.7726115912, 14, 472
37.9246578163, -91.772397009, 30, 473
37.9245060365, -91.7725359854, 19, 474
37.9245638831, -91.7725153268, 10, 475
37.9244432359, -91.7724199706, 28, 476
37.9246437623, -91.7724530911, 31, 477
37.9244183417, -91.7724465481, 31, 478
37.9246168037, -91.7724198982, 29, 479
37.924482223, -91.7724265201, 14, 480
37.9245921663, -91.7724612524, 33, 481
37.9244661535, -91.7725674771, 12, 482
37.9244334295, -91.7725710816, 12, 483
37.9244694481, -91.7725594747, 31, 484
37.9245301393, -91.7724228099, 26, 485
37.9246127904, -91.772407988, 26, 486
37.9245529393, -91.7725465986, 23, 487
37.9245757634, -91.7724431366, 15, 488
37.9245546849, -91.7724047161, 13, 489
37.9245087894, -91.7723728003, 17, 490
37.9244517802, -91.7724782542, 26, 491
37.9245742595, -91.7725192395, 10, 492
37.9245907466, -91.7724539731, 18, 493
37.9245878601, -91.7724907105, 34, 494
37.9245106515, -91.7725548723, 31, 495
37.9245336384, -91.7724677588, 13, 496
37.9244732921, -91.7725582312, 30, 497
37.9245367471, -91.7724285656, 32, 498
37.9244498404, -91.7725443494, 29, 499
37.9245014724, -91.7725982932, 10, 500
37.9246362741, -91.7724755965, 29, 501
37.9244943351, -91.7725596829, 24, 502
37.9246439184, -91.7724763814, 13, 503
37.9245287702, -91.7724805259, 17, 504
37.9246691042, -91.7724356744, 19, 505
37.9246277918, -91.7724420151, 19, 506
37.9245846827, -91.7725169989, 24, 507
37.9246319544, -91.7725134062, 28, 508
37.9244241529, -91.7724499194, 21, 509
37.9246173989, -91.7724559557, 11, 510
37.9245153549, -91.7725509412, 25, 511
37.9245603595, -91.7725585838, 19, 512
37.924456903, -91.7725371189, 16, 513
37.9245978711, -91.7724436554, 10, 514
37.9244337433, -91.7724348906, 10, 515
37.9244459736, -91.7724639497, 20, 516
37.9245095716, -91.7725144568, 22, 517
37.9245926064, -91.772498885, 27, 518
37.9243865588, -91.7724851073, 24, 519
37.9245308432, -91.7724141117, 22, 520
37.92457037, -91.7725730777, 34, 521
37.9244999993, -91.77240499, 10, 522
37.9246170384, -91.7724449961, 14, 523
37.9245754268, -91.7725559887, 24, 524
37.9245096026, -91.7725032648, 34, 525
37.9244116116, -91.7725867089, 29, 526
37.9246114094, -91.7724654927, 20, 527
37.9245353162, -91.7725956798, 31, 528
37.9246318025, -91.7723842517, 11, 529
37.9244951395, -91.7724710641, 18, 530
37.9245700215, -91.7725193611, 13, 531
37.9246389347, -91.7724656213, 16, 532
37.9244628765, -91.7725068368, 29, 533
37.9245679787, -91.7725626245, 23, 534
37.9244628389, -91.7724410772, 11, 535
37.9245136122, -91.7726372438, 26, 536
37.9245431889, -91.7724677557, 31, 537
37.9245427621, -91.7724290115, 31, 538
37.9245785391, -91.7724332764, 34, 539
37.9246070351, -91.7724133345, 12, 540
37.9245974366, -91.7724092112, 16, 541
37.9246002452, -91.7726057169, 11, 542
37.9245733527, -91.772454885, 11, 543
37.9244492085, -91.7725567821, 31, 544
37.924604388, -91.7724101047, 10, 545
37.9244470109, -91.7725778813, 19, 546
37.9246178967, -91.772536365, 23, 547
37.9244809712, -91.7724780115, 10, 548
37.9246042171, -91.7725690316, 26, 549
37.9245270286, -91.7725616725, 23, 550
37.9246078164, -91.772572957, 32, 551
37.9244866582, -91.7724747281, 33, 552
37.9245732847, -91.7724231662, 23, 553
37.9245424027, -91.7724986853, 32, 554
37.924547498, -91.7724067089, 31, 555
37.9245650222, -91.7724744499, 19, 556
37.9245028857, -91.7725060478, 25, 557
37.9245670465, -91.7724765477, 10, 558
37.9246238324, -91.7723760354, 11, 559
37.9245627474, -91.7724524719, 33, 560
37.9245540818, -91.7725610041, 25, 561
37.9244576199, -91.7723418566, 18, 562
37.9244407905, -91.772530863, 32, 563
37.9244698985, -91.772475533, 19, 564
37.9245649287, -91.7725527543, 27, 565
37.9246481918, -91.7725602281, 26, 566
37.9245992101, -91.7725777377, 30, 567
37.9245605787, -91.7726173155, 10, 568
37.9245176892, -91.7724282223, 26, 569
37.9244391879, -91.772533698, 20, 570
37.924611491, -91.7724676965, 20, 571
37.9246092647, -91.7726482589, 23, 572
37.9245159267, -91.7724303709, 27, 573
37.9245690652, -91.7725602674, 25, 574
37.9244692032, -91.7725508918, 34, 575
37.9245245945, -91.7725296596, 11, 576
37.9245752964, -91.7725656517, 33, 577
37.9245265001, -91.7725021154, 16, 578
37.9245659086, -91.7724378714, 33, 579
37.9246014082, -91.7725298215, 28, 580
37.9244200083, -91.7725513294, 25, 581
37.9246240398, -91.7725392328, 31, 582
37.9245864976, -91.7724122055, 34, 583
37.9245393845, -91.7725940431, 32, 584
37.9244677794, -91.7725148215, 24, 585
37.9246416803, -91.7725314262, 31, 586
37.9244862428, -91.7725233616, 29, 587
37.9245636495, -91.7725982969, 19, 588
37.9246043124, -91.7724598155, 34, 589
37.9246131982, -91.7723954269, 24, 590
37.9244860489, -91.7726282437, 31, 591
37.9244965073, -91.7724557695, 19, 592
37.9244892962, -91.7724930296, 12, 593
37.9245461264, -91.7725160632, 20, 594
37.9246061546, -91.7724983081, 29, 595
37.9245235392, -91.7725564107, 20, 596
37.9245760662, -91.7725522038, 25, 597
37.9246216408, -91.7724502372, 21, 598
37.9244355295, -91.7724528122, 30, 599
37.9245067149, -91.7725455337, 12, 600
37.9246042746, -91.7724060888, 27, 601
37.924485732, -91.772468022, 23, 602
37.92460748, -91.772449649, 24, 603
37.9244919719, -91.7724522463, 22, 604
37.9244832795, -91.7725266503, 32, 605
37.9246002874, -91.7724067445, 12, 606
37.9245798492, -91.7724819023, 13, 607
37.9246339073, -91.7725491435, 17, 608
37.92447861, -91.7724666493, 31, 609
37.9244809769, -91.7725437464, 16, 610
37.9245075601, -91.7725476039, 20, 611
37.9244742273, -91.7723956795, 19, 612
37.9246177533, -91.7724034415, 12, 613
37.9246248391, -91.772526141, 19, 614
37.9244803692, -91.7724585448, 16, 615
37.9244521976, -91.7725481807, 19, 616
37.9245199673, -91.7724984009, 25, 617
37.9246749636, -91.7725487971, 11, 618
37.9245321707, -91.7724367001, 14, 619
37.9245793146, -91.7725701743, 30, 620
37.9244592441, -91.7724178739, 17, 621
37.9245492193, -91.7724439941, 13, 622
37.9246158322, -91.7725789602, 12, 623
37.9245838243, -91.7724290209, 31, 624
37.924469071, -91.7724422368, 10, 625
37.9245416455, -91.7725320459, 23, 626
37.9245760629, -91.7724118007, 29, 627
37.9245080271, -91.7724567403, 10, 628
37.9245446951, -91.7724385791, 33, 629
37.9245507629, -91.7724706035, 26, 630
37.9245806396, -91.7725709778, 16, 631
37.92459906, -91.7725430279, 17, 632
37.9245693153, -91.7725109393, 27, 633
37.9246145428, -91.7723711221, 10, 634
37.9245592952, -91.7724583289, 18, 635
37.9244779483, -91.7725038028, 14, 636
37.9245168257, -91.772381783, 29, 637
37.9245744667, -91.7724679467, 33, 638
37.9244582077, -91.7725537538, 34, 639
37.9244582991, -91.7724194591, 28, 640
37.92459207, -91.7725233524, 26, 641
37.9245039222, -91.7725193278, 22, 642
37.924578774, -91.7724905364, 30, 643
37.9245271061, -91.7725302048, 27, 644
37.9246006469, -91.7725145604, 19, 645
37.9244519981, -91.7725878481, 13, 646
37.9246398133, -91.772383294, 17, 647
37.9245462832, -91.7725464534, 20, 648
37.9245624564, -91.7723808908, 10, 649
37.9245265889, -91.7724439493, 16, 650
37.9245196549, -91.7725707927, 24, 651
37.9244607839, -91.7723582877, 26, 652
37.9244517773, -91.7724080751, 33, 653
37.9244686143, -91.7724433487, 31, 654
37.9244704065, -91.7724736439, 21, 655
37.9245557212, -91.7725647497, 33, 656
37.9246010266, -91.77249769, 11, 657
37.924457603, -91.7725660444, 28, 658
37.9244660116, -91.7724028619, 16, 659
37.9246211521, -91.7724889759, 21, 660
37.9244662397, -91.772420397, 26, 661
37.9245379302, -91.7724580321, 24, 662
37.9245455653, -91.7725550359, 11, 663
37.9244935937, -91.7725031153, 32, 664
37.9245909127, -91.7724874791, 20, 665
37.9244850428, -91.7724302562, 29, 666
37.9245552671, -91.772392807, 13, 667
37.9245461021, -91.7725510876, 27, 668
37.9244635659, -91.772601835, 12, 669
37.9245915696, -91.7725782197, 18, 670
37.9244758726, -91.7725360491, 13, 671
